ID	FSG1	FSO1	TT1	FSG2	FSO2	TT2	FSG3	FSO3	TT3	FSG4	FSO4	TT4	FSG5	FSO5	TT5	CHOICE	
10034	1817	1498	2996	629	779	0	1044	4743	0	1622	7598	2392	834	1250	0	5
10034	1622	7598	2392	629	779	0	1044	4743	0	834	1250	0	1817	1498	2996	4
10035	834	1250	0	629	779	0	1044	4743	0	1622	7598	2392	1817	1498	2996	3
10035	629	779	0	1044	4743	0	834	1250	0	1622	7598	2392	1817	1498	2996	2
10059	2473	1131	0	4160	19515	247	3479	27106	247	1817	1498	599	1622	7598	646	1
10063	267	3670	0	361	217	901	2939	2361	0	63	1050	664	0	5333	664	2
10068	66	1777	584	2287	1420	0	570	3478	0	2121	41669	820	267	3670	0	4
10074	1172	726	1500	646	194	0	1760	14651	0	1813	2566	1500	2274	8347	0	5
10074	1760	14651	0	646	194	0	2274	8347	0	1813	2566	1500	927	2632	2380	3
10079	1335	5049	1180	1324	2309	1180	1651	22007	1180	1828	8660	2164	2922	8606	2164	1
10080	2274	8347	397	646	194	397	1760	14651	397	1813	2566	689	1324	2309	423	1
10080	1760	14651	397	646	194	397	2274	8347	397	1813	2566	689	927	2632	822	3
10081	927	2632	2500	646	194	1100	1760	14651	1100	1813	2566	1800	2274	8347	1100	5
10081	646	194	1100	2274	8347	1100	1760	14651	1100	1813	2566	1800	927	2632	2500	2
10087	63	1050	0	898	56296	335	0	5333	0	6617	95932	335	646	194	397	2
10087	898	56296	335	63	1050	0	0	5333	0	3610	5189	675	6617	95932	335	4
10089	63	1050	0	66	0	0	1765	655	1296	898	56296	1612	3610	5189	0	5
10103	1265	315	0	143	65	0	1148	1063	0	442	457	0	3610	5189	0	1
10114	1335	5049	1100	1324	2309	1100	1651	22007	1100	1309	2066	3732	2199	9420	724	1
10114	1324	2309	1100	2705	89841	3400	1335	5049	1100	1651	22007	1100	1309	2066	3732	2
10119	44	2242	465	113	0	0	1314	6220	403	1645	590	465	1614	1645	0	5
10124	7024	12895	1388	772	1424	876	1031	402	0	1309	2066	1728	2469	17977	2212	3
10129	772	1424	876	6617	95932	0	1314	6220	600	63	1050	892	898	56296	0	5
10133	6617	95932	0	898	56296	0	1314	6220	600	63	1050	892	0	5333	892	2
10134	2725	3107	0	946	236	960	854	263	1204	3610	5189	1676	898	56296	0	1
10145	946	236	1200	267	3670	0	63	1050	2076	0	5333	2076	2939	2361	0	5
10147	267	3670	0	113	0	0	1314	6220	403	1645	590	465	1614	1645	0	5
10151	113	0	0	1614	1645	0	1314	6220	403	1645	590	465	44	2242	465	2
10152	2725	3107	1204	854	263	0	63	1050	1404	0	5333	1404	3610	5189	1600	1
10157	1548	12008	433	2109	1759	311	1028	4333	433	2932	2181	308	1614	1645	0	4
10161	1645	590	1124	113	0	0	1614	1645	0	1314	6220	1140	44	2242	1124	1
10166	148	2754	1800	258	813	0	585	781	1780	350	1083	1780	6617	95932	0	1
10166	585	781	493	258	813	0	148	2754	582	350	1083	493	84	809	582	3
10170	2121	41669	836	388	252	0	702	792	0	148	3677	836	350	1083	1780	1
10171	2121	41669	289	388	252	0	702	792	0	148	3677	289	1792	2677	362	5
10180	6438	77335	400	148	3677	400	2121	41669	400	1556	434	768	388	252	0	4
10180	1556	434	768	148	3677	400	2121	41669	400	6438	77335	400	2932	2181	1192	1
10181	45	111	290	2209	2410	280	1325	30295	360	384	551	290	10325	37322	360	2
10183	1314	6220	600	898	56296	0	6617	95932	0	1614	1645	1560	63	1050	892	4
10185	898	56296	0	85	0	0	183	328	0	733	5931	0	2773	4402	0	5
10203	610	47	0	262	930	0	436	885	0	368	3797	700	6330	11383	0	1
10206	1031	7272	1200	3403	12516	1200	36	253	2484	441	2741	2700	262	930	0	2
10206	36	253	2484	1031	7272	1200	3403	12516	1200	441	2741	2700	135	409	2800	3
10222	155	529	844	467	0	0	3610	5189	648	442	457	1464	1265	315	1464	3
10223	2725	3107	960	946	236	0	854	263	1892	63	1050	1956	442	457	1464	3
10225	570	3478	514	136	249	0	2287	1420	514	3289	9748	651	3401	21946	651	4
10231	3479	27106	369	135	169	293	0	697	293	4160	19515	369	1817	1498	0	5
10235	0	697	928	135	169	928	1817	1498	0	4160	19515	1144	3479	27106	1144	3
10236	1817	1498	0	1188	3200	223	842	956	234	67	2329	234	7024	12895	508	5
10236	1188	3200	223	7024	12895	508	842	956	234	67	2329	234	2469	17977	361	2
10237	1309	2066	1124	106	327	844	7024	12895	844	843	153	0	1188	3200	824	4
10237	843	153	0	7024	12895	227	1309	2066	289	2469	17977	336	772	1424	431	2
10238	54	1601	388	5190	59651	0	163	1310	388	4054	2456	0	1247	4727	388	4
10241	2705	89841	349	598	429	0	2469	17977	324	7024	12895	398	733	5931	0	4
10241	598	429	0	7024	12895	398	2469	17977	324	2705	89841	349	20452	83361	349	2
10250	2199	9420	892	2677	9375	892	552	3932	1860	36	276	1064	3610	5189	648	2
10250	36	276	1064	2199	9420	892	552	3932	1860	2677	9375	892	1506	632	1120	4
10251	7024	12895	399	2469	17977	0	401	4547	167	2705	89841	167	2199	9420	300	1
10251	2469	17977	0	7024	12895	399	401	4547	167	2705	89841	167	20452	83361	167	2
10264	1463	2508	0	5190	59651	0	163	1310	1264	54	1601	1264	4054	2456	0	5
10266	570	3478	837	3401	21946	0	136	249	651	2287	1420	837	3289	9748	0	5
10271	570	3478	2952	3401	21946	0	136	249	2460	2287	1420	2952	3289	9748	0	5
10273	4054	2456	170	309	33	0	770	289	0	5190	59651	170	3289	9748	0	3
10274	620	1827	480	895	0	0	619	1542	480	3830	7566	0	4054	2456	588	4
10274	620	1827	480	895	0	0	619	1542	480	3830	7566	0	0	4573	480	4
10280	2473	1131	646	403	40	0	1622	7598	0	3708	6001	350	867	197	0	4
10285	403	40	0	3708	6001	350	1622	7598	0	2473	1131	646	3479	27106	687	2
10292	2473	1131	646	403	40	546	1622	7598	546	3708	6001	644	3418	6650	1112	5
10292	1223	42422	1571	403	40	546	1622	7598	546	3708	6001	644	347	431	652	1
10301	1394	1528	266	3375	17328	0	1689	6187	425	96	1841	605	635	5147	701	2
10308	3375	17328	0	468	728	1036	1394	1528	836	1689	6187	1300	96	1841	2100	2
10309	96	1841	2100	1394	1528	836	1689	6187	1300	3375	17328	0	635	5147	2100	4
10317	1394	1528	266	3375	17328	0	1689	6187	425	96	1841	605	635	5147	701	2
10326	3375	17328	266	1394	1528	0	1689	6187	527	96	1841	659	635	5147	659	1
10329	233	1470	1800	78	112	0	1617	1259	1800	1816	3919	0	1689	6187	1200	4
10330	1617	1259	1800	78	112	0	1816	3919	0	233	1470	1800	646	194	2516	3
10334	2677	9375	300	2199	9420	300	552	3932	496	36	276	354	1506	632	388	1
10334	2199	9420	300	2677	9375	300	552	3932	496	36	276	354	1506	632	388	2
10351	2677	9375	254	2199	9420	254	2449	6044	625	1506	632	477	36	276	340	1
10352	2449	6044	1700	2199	9420	0	2677	9375	0	1506	632	884	36	276	1736	3
10354	2199	9420	458	36	276	0	2677	9375	458	1506	632	488	2449	6044	559	3
10374	267	3670	1200	946	236	0	63	1050	1956	0	5333	1956	2725	3107	960	5
10377	4054	2456	0	5190	59651	0	163	1310	388	54	1601	388	946	236	0	1
10387	4054	2456	0	578	105	591	1792	2677	695	360	100	695	2109	1759	547	5
10388	1028	4333	725	578	105	591	1792	2677	695	360	100	695	2109	1759	547	5
10388	2932	2181	1852	2109	1759	1192	1792	2677	2784	360	100	2784	1028	4333	2952	1
11001	1813	2566	1500	646	194	0	2274	8347	0	1760	14651	0	1025	104	0	5
11001	1760	14651	0	646	194	0	2274	8347	0	1025	104	0	1813	2566	1500	4
11002	76	121	660	554	2979	0	2701	4208	892	241	485	827	646	194	0	3
11008	1934	23864	1322	260	128	754	275	4672	754	2578	3929	754	889	480	1438	4
11011	554	2979	2108	1331	3291	0	35	185	1680	824	3043	0	260	128	2000	4
11024	36	276	0	2677	9375	1308	2199	9420	1308	1506	632	1436	3708	6001	0	1
11024	2199	9420	458	36	276	0	2677	9375	458	1506	632	488	2322	867	559	3
11027	525	2013	0	12	46	0	0	985	0	1172	726	1492	974	572	2100	1
11029	2677	9375	447	1506	632	258	2199	9420	447	36	276	340	322	1712	584	1
11030	382	1172	741	1938	5322	0	508	4824	0	974	572	831	179	259	1054	3
11031	36	276	1064	2677	9375	892	2199	9420	892	1506	632	1120	1938	5322	0	4
11031	36	276	1064	2677	9375	892	2199	9420	892	1506	632	1120	552	3932	1860	4
11033	1506	632	0	2677	9375	884	2199	9420	884	36	276	1436	552	3932	1860	1
11034	63	1050	664	267	3670	0	2939	2361	0	898	56296	927	1506	632	0	4
11034	0	5333	2076	267	3670	0	63	1050	2076	2939	2361	0	946	236	1200	4
11036	2677	9375	0	2199	9420	0	2449	6044	1700	1506	632	884	267	3670	0	1
11037	1506	632	884	2677	9375	0	2199	9420	0	36	276	1308	2449	6044	1700	1
11039	1469	3123	0	1789	8709	0	309	2546	1928	60	26	1928	2677	9375	0	1
11039	1789	8709	0	1469	3123	0	1325	30295	1431	60	26	594	309	2546	594	3
11040	297	1763	500	98	634	500	653	574	0	177	907	1034	1469	3123	0	3
11041	177	907	1034	991	220	0	3400	17619	224	2701	4208	572	4409	19541	224	5
11045	526	3918	1528	3153	6816	900	1184	228	1188	1730	15564	900	3400	17619	400	4
11045	1184	228	1188	3153	6816	900	1730	15564	900	526	3918	1528	1188	3200	2492	3
11051	3153	6816	0	1730	15564	0	526	3918	1180	1190	1597	2140	1188	3200	2492	1
11054	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	889	480	748	2
11054	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
11055	1190	1597	2140	1730	15564	0	526	3918	1180	3153	6816	0	629	779	0	4
11055	1190	1597	699	3153	6816	0	526	3918	405	1730	15564	0	1463	2508	706	4
11062	1190	1597	412	1730	15564	246	526	3918	347	3153	6816	246	1463	2508	706	4
11062	3153	6816	246	1730	15564	246	526	3918	347	1190	1597	412	1463	2508	419	1
11079	1614	1645	0	113	0	0	1645	590	1124	1314	6220	1140	44	2242	784	3
11079	1314	6220	403	113	0	0	1614	1645	0	898	56296	579	44	2242	465	4
11083	442	457	1464	467	0	0	155	529	844	3610	5189	648	1265	315	1464	4
11100	1314	6220	600	898	56296	0	6617	95932	0	297	1973	9500	442	457	0	4
11115	77	195	1164	867	197	1216	1774	1950	0	379	225	1164	619	1542	0	3
11116	0	5333	0	63	1050	0	898	56296	335	6617	95932	335	867	197	334	3
11118	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
11118	1000	665	594	6330	11383	0	1645	7010	594	2925	4548	0	3400	17619	819	4
11123	1556	434	1332	2932	2181	0	2109	1759	876	2121	41669	1600	6330	11383	0	4
11127	2932	2181	0	388	252	0	702	792	0	148	3677	836	1792	2677	1200	5
11133	20452	83361	0	2705	89841	0	401	4547	0	2469	17977	556	2109	1759	1192	3
11139	1023	194	0	1556	434	136	1101	460	214	148	3677	411	2705	89841	0	1
11139	1101	460	214	1023	194	0	1556	434	136	148	3677	411	2121	41669	411	3
11142	619	1542	0	5190	59651	1700	620	1827	0	0	4573	0	148	3677	1384	2
11147	1335	5049	1100	1324	2309	1100	1651	22007	1100	1309	2066	3732	1645	590	0	1
11149	1335	5049	423	1324	2309	423	1651	22007	423	1828	8660	576	1309	2066	829	1
11151	1651	22007	423	1324	2309	423	1335	5049	423	1828	8660	576	2922	8606	576	3
11153	2274	8347	1400	108	590	0	1813	2566	0	646	194	1400	1760	14651	1400	3
11162	867	197	0	456	0	586	702	792	702	360	100	586	1792	2677	586	5
11162	388	252	702	456	0	586	1792	2677	586	360	100	586	2121	41669	832	5
11172	1491	690	295	81	491	295	2121	41669	911	1028	4333	406	3400	17619	366	3
11172	1548	12008	406	81	491	295	1491	690	295	1028	4333	406	2932	2181	581	4
11173	1028	4333	406	81	491	295	1491	690	295	1548	12008	406	2932	2181	581	1
11193	2701	4208	1400	991	220	0	3400	17619	400	4409	19541	400	1668	10866	1400	4
11199	3400	17619	224	125	70	0	92	2307	0	877	1615	0	3418	6650	419	5
11200	92	2307	0	1184	228	740	526	3918	1328	1730	15564	1372	3153	6816	1372	5
11200	1184	228	250	7024	12895	1349	526	3918	444	3153	6816	449	1730	15564	449	2
11203	435	100	0	456	0	0	176	4754	0	2952	4534	0	526	3918	444	2
11204	176	4754	0	456	0	0	435	100	0	2952	4534	0	625	577	256	3
11208	176	4754	0	81	491	944	1491	690	944	1548	12008	1304	1028	4333	1304	5
11208	1491	690	944	81	491	944	1028	4333	1304	1548	12008	1304	2932	2181	1900	3
11210	1491	690	888	1548	12008	0	1028	4333	0	2932	2181	1412	1556	434	2000	3
11210	1548	12008	0	1028	4333	0	2121	41669	737	1491	690	265	2932	2181	407	3
11212	1491	690	0	456	0	0	176	4754	0	625	577	256	2952	4534	0	5
11212	435	100	0	456	0	0	176	4754	0	2952	4534	0	625	577	256	2
11213	1556	434	1816	1548	12008	0	1491	690	888	2932	2181	1412	1028	4333	0	5
11214	1028	4333	414	81	491	197	1491	690	197	1959	858	774	1548	12008	0	4
11215	1491	690	944	81	491	944	1028	4333	1304	1548	12008	1304	2932	2181	1900	3
11216	2932	2181	1412	1548	12008	0	1491	690	888	1028	4333	0	1556	434	1816	4
12001	900	5818	0	135	409	489	165	437	703	384	551	741	1331	9861	777	1
12003	3403	12516	780	900	5818	0	135	409	489	384	551	741	1331	9861	777	1
12011	2473	1131	2496	403	40	0	1622	7598	0	3708	6001	1012	4160	19515	2000	4
12013	3479	27106	2000	403	40	0	1622	7598	0	2473	1131	2496	3708	6001	1012	5
12020	347	431	2300	3708	6001	0	114	163	2324	1622	7598	1012	2473	1131	2496	4
12022	116	68	1500	36	53	2556	241	485	0	554	2979	2000	975	1058	1500	3
12027	575	104	0	689	433	0	843	3536	0	449	349	2600	909	916	4240	2
12041	96	1841	659	1394	1528	0	1689	6187	527	3375	17328	266	554	2979	0	4
12054	974	572	660	1172	726	0	0	985	399	382	1172	994	508	4824	1057	1
12057	1324	2309	3400	1192	2578	1400	2201	30672	1400	4406	10446	1200	1172	726	0	4
12063	45	111	768	1331	9861	0	1325	30295	1120	384	551	768	10325	37322	1120	3
12064	3403	12516	0	1031	7272	0	36	253	1752	135	409	2588	1331	9861	0	1
12076	10325	37322	565	1186	4104	0	1090	6583	0	0	281	496	817	1505	496	5
12078	2209	2410	0	1325	30295	388	45	111	318	384	551	318	1186	4104	0	2
12083	5190	59651	0	4054	2456	0	163	1310	1264	54	1601	1264	1247	4727	1264	2
12089	620	1827	320	720	107	221	619	1542	320	449	349	0	92	2307	0	4
12103	7024	12895	0	106	327	0	2705	89841	490	772	1424	219	2209	2410	280	3
12105	1381	1629	0	380	4508	0	183	328	3000	733	5931	2400	2773	4402	2400	1
12106	733	5931	2400	380	4508	0	183	328	3000	1381	1629	0	2773	4402	2400	4
12107	1645	590	1124	113	0	0	1614	1645	0	1314	6220	1140	1381	1629	0	1
12107	1614	1645	0	113	0	0	898	56296	579	1314	6220	403	44	2242	465	3
12120	10325	37322	360	45	111	290	1325	30295	360	384	551	290	2209	2410	280	5
12122	384	551	1000	3153	6816	900	1184	228	1188	526	3918	1528	1730	15564	900	5
12122	1730	15564	900	3153	6816	900	1184	228	1188	526	3918	1528	1188	3200	2492	1
12126	552	3932	294	1190	1597	534	1447	2000	329	2705	89841	495	3153	6816	290	2
12130	552	3932	900	106	327	844	7024	12895	844	1309	2066	1124	843	153	0	5
12133	570	3478	2952	3401	21946	620	136	249	2480	2287	1420	2900	3289	9748	620	5
12133	3401	21946	620	3289	9748	620	136	249	2480	2287	1420	2900	570	3478	2900	2
12133	3401	21946	620	3289	9748	620	2121	41669	3600	2287	1420	2900	570	3478	2900	3
12133	3289	9748	620	2121	41669	3600	3401	21946	620	2287	1420	2900	570	3478	2900	2
12134	136	249	644	3401	21946	187	3289	9748	187	2287	1420	830	570	3478	830	3
12134	3289	9748	187	3401	21946	187	136	249	644	2287	1420	830	570	3478	830	1
12146	4160	19515	0	2473	1131	712	3479	27106	0	1817	1498	1144	933	1770	0	2
12147	2473	1131	712	4160	19515	0	3479	27106	0	135	169	700	1817	1498	1144	4
12147	3479	27106	0	4160	19515	0	0	697	700	2473	1131	712	1817	1498	1144	2
12148	3479	27106	0	135	169	0	0	697	0	4160	19515	222	2473	1131	386	5
12149	1548	12008	0	1028	4333	0	6337	46630	6534	1491	690	265	4160	19515	222	3
12149	1491	690	265	1028	4333	0	1548	12008	0	2932	2181	407	1556	434	575	4
12150	1556	434	618	81	491	197	1491	690	197	1548	12008	414	1028	4333	414	5
12152	2932	2181	581	81	491	283	1491	690	283	1548	12008	500	1028	4333	500	5
12153	1491	690	944	81	491	944	1028	4333	1304	1548	12008	1304	1556	434	2240	3
12153	81	491	944	1028	4333	1304	1491	690	944	1548	12008	1304	2932	2181	1900	2
12154	1556	434	716	1548	12008	0	1491	690	265	2932	2181	407	1028	4333	0	5
12154	1548	12008	0	1028	4333	0	1491	690	265	2932	2181	407	1556	434	575	2
12155	1491	690	295	81	491	295	1028	4333	406	1548	12008	406	2932	2181	407	3
12155	2932	2181	1900	81	491	944	1491	690	944	1548	12008	1304	1028	4333	1304	5
12156	1028	4333	414	81	491	197	1491	690	197	1548	12008	414	1556	434	618	1
12171	1223	42422	1232	799	937	0	0	45	0	661	1250	0	1491	690	197	1
12172	4054	2456	2000	799	937	0	0	45	0	661	1250	0	5190	59651	2000	4
12178	4054	2456	2000	799	937	0	0	45	0	661	1250	0	5190	59651	2000	4
12184	0	45	0	799	937	0	2925	4548	919	661	1250	0	4054	2456	696	3
12190	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
12193	4054	2456	2000	799	937	0	0	45	0	661	1250	0	5190	59651	2000	4
12194	799	937	0	661	1250	0	0	45	0	4054	2456	696	5190	59651	696	2
12199	1223	42422	1232	799	937	0	0	45	0	661	1250	0	4054	2456	696	1
12199	799	937	0	661	1250	0	0	45	0	4054	2456	2000	5190	59651	2000	2
12200	7024	12895	668	106	327	668	772	1424	0	1309	2066	1008	2469	17977	2092	3
12204	176	4754	520	456	0	520	435	100	520	2952	4534	520	772	1424	1752	3
12204	2952	4534	520	456	0	520	176	4754	520	435	100	520	625	577	1644	4
12204	625	577	1644	456	0	520	176	4754	520	2952	4534	520	449	349	1908	4
12204	449	349	1908	456	0	520	176	4754	520	625	577	1644	2952	4534	520	5
12208	3153	6816	900	1730	15564	900	1184	228	1188	526	3918	1528	1188	3200	2492	2
12208	3153	6816	900	1730	15564	900	1184	228	1188	526	3918	1528	1188	3200	2492	2
12209	3153	6816	290	1730	15564	290	1184	228	399	526	3918	505	1188	3200	859	1
12209	3153	6816	290	1730	15564	290	1184	228	399	526	3918	505	1188	3200	859	1
12210	526	3918	505	1730	15564	290	1184	228	399	3153	6816	290	1188	3200	859	4
12210	526	3918	505	1730	15564	290	1184	228	399	3153	6816	290	1188	3200	859	4
12213	527	106	1756	86	103	1500	2477	10492	1756	1239	12395	1756	2287	1420	2556	1
12215	1239	12395	1828	1504	198	0	671	1492	1600	527	106	1828	86	103	1500	1
12222	7024	12895	672	106	327	672	2469	17977	1004	2705	89841	1208	671	1492	1600	1
13010	666	1355	660	324	6322	0	2304	8249	0	2705	89841	2225	2725	3107	0	4
13022	84	809	1000	527	106	0	2477	10492	0	86	103	2500	1239	12395	0	5
13024	527	106	0	60	26	0	309	2546	0	1991	10068	0	959	5877	0	5
13024	309	2546	0	60	26	0	1325	30295	1273	959	5877	0	1991	10068	0	3
13035	148	2754	0	90	22	0	709	269	0	84	809	0	3961	6340	0	1
13044	84	809	0	1504	198	0	671	1492	507	527	106	731	1239	12395	731	5
13051	2473	1131	712	4160	19515	0	3479	27106	0	1817	1498	1144	280	5127	0	1
13051	2473	1131	712	3479	27106	0	0	697	700	4160	19515	0	1817	1498	1144	4
13068	148	3677	289	388	252	0	702	792	0	1792	2677	362	686	368	0	4
13068	702	792	0	388	252	0	148	3677	289	2121	41669	289	6438	77335	289	1
13071	388	252	0	578	105	692	2109	1759	876	1556	434	1332	2932	2181	0	5
13080	1792	2677	695	2109	1759	547	2932	2181	702	360	100	695	1556	434	362	3
13082	379	225	0	105	70	0	77	195	0	3418	6650	0	360	100	2784	4
13083	66	1777	0	1911	686	0	1650	9100	0	295	197	996	379	225	0	1
13088	449	349	0	720	107	221	619	1542	320	620	1827	320	66	1777	0	1
13088	1223	42422	320	449	349	0	619	1542	320	620	1827	320	0	4573	320	1
13090	136	249	2480	3401	21946	620	3289	9748	620	2287	1420	2900	552	3932	1180	3
13090	3289	9748	620	3401	21946	620	136	249	2480	2287	1420	2900	570	3478	2900	1
13099	661	1250	0	799	937	0	0	45	0	4054	2456	2000	6330	11383	0	1
13102	661	1250	0	799	937	0	0	45	0	1223	42422	1232	4054	2456	696	4
13107	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
13117	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
13118	799	937	0	661	1250	0	0	45	0	4054	2456	2000	5190	59651	2000	2
16004	0	985	399	1172	726	0	974	572	660	382	1172	994	799	937	0	3
16008	1239	12395	1756	86	103	1500	2477	10492	1756	527	106	1756	92	2307	0	4
16010	2469	17977	1728	1447	2000	1252	20452	83361	1920	2322	867	1744	6617	95932	720	3
16011	2121	41669	687	2109	1759	0	2932	2181	289	1556	434	557	1447	2000	391	1
16027	1556	434	222	2932	2181	342	148	3677	238	2121	41669	238	946	236	996	2
16027	2121	41669	238	1556	434	222	148	3677	238	2932	2181	342	6438	77335	238	4
16048	898	56296	0	3610	5189	604	6617	95932	0	1314	6220	249	10325	37322	0	2
16056	148	3677	381	578	105	0	2932	2181	191	1792	2677	517	442	457	0	4
16058	1774	1950	449	574	593	0	3418	6650	720	867	197	247	449	349	703	3
16070	6617	95932	308	1765	655	0	898	56296	308	3610	5189	430	4054	2456	0	4
16073	6617	95932	308	190	517	0	0	1344	0	442	457	583	898	56296	695	5
16074	231	2347	771	1345	6319	0	58	189	541	803	1587	0	442	457	583	4
16075	2925	4548	0	6330	11383	0	1645	7010	1200	1000	665	1200	3400	17619	1900	1
16075	3400	17619	1900	6330	11383	0	1645	7010	1200	1000	665	1200	2925	4548	0	5
16091	1463	2508	788	1190	1597	568	1188	3200	1388	842	956	1424	772	1424	668	1
16094	2014	2229	386	91	401	526	4358	16200	526	450	401	563	1190	1597	171	2
16100	552	3932	496	2199	9420	300	2677	9375	300	36	276	354	2014	2229	386	3
16100	2677	9375	300	2199	9420	300	552	3932	496	36	276	354	1506	632	388	1
16104	2449	6044	625	2199	9420	254	2677	9375	254	1506	632	477	36	276	616	3
16105	1506	632	477	2199	9420	300	552	3932	496	36	276	354	2677	9375	300	5
16105	2677	9375	300	2199	9420	300	552	3932	496	36	276	354	1506	632	388	1
16120	66	1777	638	799	148	489	1850	1213	504	295	197	504	148	3677	547	1
16123	889	480	0	1199	13735	0	4358	16200	1424	267	3670	2544	295	197	1508	1
16123	1199	13735	0	889	480	0	4358	16200	1424	267	3670	2544	2939	2361	2544	2
16141	4358	16200	968	91	401	0	889	480	748	1199	13735	748	267	3670	2544	1
16156	217	216	0	1617	1259	0	1816	3919	609	233	1470	0	163	1310	759	2
16157	1816	3919	609	217	216	0	1617	1259	0	233	1470	0	163	1310	759	3
16159	1223	42422	2000	217	216	0	1617	1259	0	233	1470	0	1816	3919	1884	1
16159	1816	3919	1884	217	216	0	1617	1259	0	233	1470	0	163	1310	2200	3
16164	233	1470	0	456	0	0	176	4754	0	625	577	256	2952	4534	0	5
16165	176	4754	0	456	0	0	2952	4534	0	625	577	256	1424	1132	527	3
16165	2952	4534	0	456	0	0	176	4754	0	3418	6650	830	625	577	256	4
16168	625	577	1144	456	0	0	176	4754	0	2952	4534	0	1424	1132	2068	4
16170	3403	12516	385	1031	7272	385	36	253	590	441	2741	862	900	5818	1007	1
16171	456	0	156	2952	4534	156	176	4754	156	625	577	367	1031	7272	385	2
16171	449	349	490	456	0	156	176	4754	156	625	577	367	2952	4534	156	5
16179	86	21	525	598	429	0	2469	17977	324	2705	89841	349	7024	12895	398	5
16179	598	429	0	7024	12895	398	2469	17977	324	2705	89841	349	20452	83361	349	2
16183	2925	4548	1151	4054	2456	0	5190	59651	0	163	1310	388	2469	17977	324	1
16183	163	1310	388	4054	2456	0	5190	59651	0	2925	4548	1151	54	1601	388	4
16193	1622	7598	708	629	779	0	1044	4743	0	834	1250	0	575	104	762	4
16193	629	779	0	834	1250	0	1044	4743	0	1622	7598	708	1817	1498	882	2
16196	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
16196	1817	1498	2996	629	779	0	1044	4743	0	1622	7598	2392	834	1250	0	5
16198	1622	7598	708	629	779	0	834	1250	0	1044	4743	0	2473	1131	951	5
16198	629	779	0	2473	1131	951	834	1250	0	1044	4743	0	1622	7598	708	2
16198	1223	42422	1389	629	779	0	834	1250	0	1044	4743	0	1622	7598	708	1
16198	1044	4743	0	629	779	0	834	1250	0	1223	42422	1389	1622	7598	708	4
16203	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
16203	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
16204	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
16204	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	1817	1498	2996	2
16208	1760	14651	0	1025	104	0	2274	8347	0	646	194	0	1813	2566	1500	4
16208	1025	104	0	646	194	0	2274	8347	0	1760	14651	0	1813	2566	1500	2
16218	1813	2566	600	646	194	0	2274	8347	0	1760	14651	0	1239	12395	1338	5
16218	1760	14651	0	646	194	0	2274	8347	0	1239	12395	1338	1813	2566	600	4
16221	2274	8347	0	646	194	0	1025	104	0	1760	14651	0	1813	2566	1500	3
16221	1813	2566	1500	646	194	0	2274	8347	0	1760	14651	0	1025	104	0	5
16228	6330	11383	0	2925	4548	0	1645	7010	1200	1000	665	1200	3400	17619	1900	2
16228	3400	17619	1900	6330	11383	0	1645	7010	1200	1000	665	1200	2925	4548	0	5
16229	1000	665	1200	6330	11383	0	1645	7010	1200	2925	4548	0	3400	17619	1900	4
16229	3400	17619	1900	6330	11383	0	1645	7010	1200	1000	665	1200	2925	4548	0	5
16231	2274	8347	0	1025	104	0	646	194	0	1760	14651	0	2925	4548	0	3
16231	1025	104	0	646	194	0	2274	8347	0	1760	14651	0	1813	2566	1500	2
16237	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
16238	661	1250	0	799	937	0	0	45	0	4054	2456	2000	5190	59651	2000	1
16246	4054	2456	2000	799	937	0	0	45	0	661	1250	0	5190	59651	2000	4
16249	799	937	0	661	1250	0	0	45	0	4054	2456	696	5190	59651	696	2
16250	799	937	0	81	491	295	1491	690	295	1548	12008	406	1028	4333	406	5
16258	1028	4333	500	81	491	283	1491	690	283	1548	12008	500	1556	434	618	1
16259	1548	12008	1304	81	491	944	1491	690	944	1028	4333	1304	1556	434	2240	4
16262	1548	12008	406	81	491	295	1491	690	295	1028	4333	406	2932	2181	581	4
16265	63	1050	488	854	263	0	2725	3107	549	0	5333	488	3610	5189	631	3
16267	163	1310	1264	5190	59651	0	4054	2456	0	54	1601	1264	1247	4727	1264	3
16268	163	1310	1264	5190	59651	0	4054	2456	0	54	1601	1264	1247	4727	1264	3
16271	1223	42422	919	217	216	0	1617	1259	0	233	1470	0	4054	2456	0	1
16276	1394	1528	355	468	728	0	3375	17328	316	96	1841	469	233	1470	0	3
16276	3375	17328	1036	468	728	0	1394	1528	1152	96	1841	1500	635	5147	1500	2
